DATE,OPEN,HIGH,LOW,CLOSE,52W H,52W L,SYMBOL
2020-05-05,1050.0,1054.98,1049.4,1052.21,1075.0,991.1,EBBETF0430
2020-05-04,1051.62,1051.98,1047.06,1049.71,1075.0,991.1,EBBETF0430
2020-04-30,1049.5,1053.0,1048.6,1051.62,1075.0,991.1,EBBETF0430
2020-04-29,1048.04,1052.0,1046.05,1049.07,1075.0,991.1,EBBETF0430
2020-04-28,1050.0,1052.89,1047.25,1048.04,1075.0,991.1,EBBETF0430
2020-04-27,1052.0,1052.0,1045.05,1050.33,1075.0,991.1,EBBETF0430
2020-04-24,1045.05,1051.8,1045.05,1050.74,1075.0,991.1,EBBETF0430
2020-04-23,1041.5,1049.0,1041.4,1046.71,1075.0,991.1,EBBETF0430
2020-04-22,1040.15,1044.0,1039.95,1041.99,1075.0,991.1,EBBETF0430
2020-04-21,1040.05,1043.0,1037.0,1037.39,1075.0,991.1,EBBETF0430
2020-04-20,1030.0,1050.0,1030.0,1040.43,1075.0,991.1,EBBETF0430
2020-04-17,1031.05,1036.95,1030.0,1031.47,1075.0,991.1,EBBETF0430
2020-04-16,1029.0,1032.48,1029.0,1030.2,1075.0,991.1,EBBETF0430
2020-04-15,1028.0,1030.0,1025.55,1028.82,1075.0,991.1,EBBETF0430
2020-04-13,1035.0,1035.0,1027.0,1027.93,1075.0,991.1,EBBETF0430
2020-04-09,1034.0,1035.0,1029.0,1030.0,1075.0,991.1,EBBETF0430
2020-04-08,1040.0,1040.0,1033.0,1034.13,1075.0,991.1,EBBETF0430
2020-04-07,1075.0,1075.0,1038.0,1040.17,1075.0,991.1,EBBETF0430
2020-04-03,1040.0,1042.0,1037.0,1040.8,1050.5,991.1,EBBETF0430
2020-04-01,1040.0,1041.0,1039.75,1040.97,1050.5,991.1,EBBETF0430
2020-03-31,1041.0,1045.0,1038.0,1041.38,1050.5,991.1,EBBETF0430
2020-03-30,1031.0,1043.25,1031.0,1040.63,1050.5,991.1,EBBETF0430
2020-03-27,1011.0,1028.0,1011.0,1023.99,1050.5,991.1,EBBETF0430
2020-03-26,1001.2,1009.0,1001.2,1005.02,1050.5,991.1,EBBETF0430
2020-03-25,998.0,1008.5,995.06,1005.84,1050.5,991.1,EBBETF0430
2020-03-24,1033.0,1033.0,996.5,998.76,1050.5,991.1,EBBETF0430
2020-03-23,1000.0,1003.5,991.1,999.25,1050.5,991.1,EBBETF0430
2020-03-20,1000.86,1001.98,996.4,1000.92,1050.5,996.4,EBBETF0430
2020-03-19,1001.0,1006.0,996.4,1000.86,1050.5,996.4,EBBETF0430
2020-03-18,1022.95,1023.98,1012.0,1015.81,1050.5,999.01,EBBETF0430
2020-03-17,1018.0,1029.0,1018.0,1028.99,1050.5,999.01,EBBETF0430
2020-03-16,1022.5,1033.5,1022.5,1033.4,1050.5,999.01,EBBETF0430
2020-03-13,1040.0,1040.0,1001.0,1028.08,1050.5,999.01,EBBETF0430
2020-03-12,1044.0,1047.49,1040.0,1044.87,1050.5,999.01,EBBETF0430
2020-03-11,1045.0,1050.0,1044.05,1048.0,1050.5,999.01,EBBETF0430
2020-03-09,1050.5,1050.5,1045.55,1046.75,1050.5,999.01,EBBETF0430
2020-03-06,1043.5,1047.4,1041.2,1045.26,1047.4,999.01,EBBETF0430
2020-03-05,1041.43,1043.0,1040.0,1042.28,1043.0,999.01,EBBETF0430
2020-03-04,1035.6,1042.89,1035.6,1041.43,1042.89,999.01,EBBETF0430
2020-03-03,1035.5,1036.98,1034.76,1035.41,1038.0,999.01,EBBETF0430
2020-03-02,1035.05,1036.99,1035.05,1035.48,1038.0,999.01,EBBETF0430
2020-02-28,1033.0,1037.95,1033.0,1036.82,1038.0,999.01,EBBETF0430
2020-02-27,1034.55,1037.0,1034.55,1036.8,1038.0,999.01,EBBETF0430
2020-02-26,1036.0,1038.0,1036.0,1036.99,1038.0,999.01,EBBETF0430
2020-02-25,1038.0,1038.0,1035.75,1036.0,1038.0,999.01,EBBETF0430
2020-02-24,1035.0,1036.97,1034.5,1035.3,1036.97,999.01,EBBETF0430
2020-02-20,1034.1,1035.0,1033.15,1034.18,1035.95,999.01,EBBETF0430
2020-02-19,1034.97,1035.95,1033.05,1034.05,1035.95,999.01,EBBETF0430
2020-02-18,1032.0,1035.84,1031.5,1035.08,1035.84,999.01,EBBETF0430
2020-02-17,1027.01,1032.0,1027.01,1030.96,1032.0,999.01,EBBETF0430
2020-02-14,1024.01,1027.95,1024.01,1027.01,1027.95,999.01,EBBETF0430
2020-02-13,1023.25,1025.95,1023.25,1024.68,1025.95,999.01,EBBETF0430
2020-02-12,1025.0,1025.0,1023.15,1024.09,1025.0,999.01,EBBETF0430
2020-02-11,1024.49,1024.5,1023.25,1024.02,1024.5,999.01,EBBETF0430
2020-02-10,1022.0,1023.99,1017.5,1022.62,1023.99,999.01,EBBETF0430
2020-02-07,1011.0,1016.95,1011.0,1016.14,1016.95,999.01,EBBETF0430
2020-02-06,1006.0,1009.99,1006.0,1009.99,1010.0,999.01,EBBETF0430
2020-02-05,1006.0,1009.87,1006.0,1008.24,1010.0,999.01,EBBETF0430
2020-02-04,1004.5,1008.75,1004.5,1008.04,1010.0,999.01,EBBETF0430
2020-02-03,1003.99,1006.0,1003.11,1004.62,1010.0,999.01,EBBETF0430
2020-02-01,1005.0,1010.0,1001.5,1002.29,1010.0,999.01,EBBETF0430
2020-01-31,1004.06,1004.99,1003.75,1003.99,1006.95,999.01,EBBETF0430
2020-01-30,1006.0,1006.0,1004.35,1004.41,1006.95,999.01,EBBETF0430
2020-01-29,1005.02,1006.84,1005.02,1006.0,1006.95,999.01,EBBETF0430
2020-01-28,1006.05,1006.37,1004.0,1005.92,1006.95,999.01,EBBETF0430
2020-01-27,1005.75,1006.9,1005.0,1006.29,1006.95,999.01,EBBETF0430
2020-01-24,1004.5,1006.95,1004.5,1005.65,1006.95,999.01,EBBETF0430
2020-01-23,1002.0,1005.49,1002.0,1005.0,1005.49,999.01,EBBETF0430
2020-01-22,1002.1,1003.95,1002.1,1003.24,1004.9,999.01,EBBETF0430
2020-01-21,1003.0,1003.68,1002.0,1003.03,1004.9,999.01,EBBETF0430
2020-01-20,1001.6,1003.0,1001.6,1002.91,1004.9,999.01,EBBETF0430
2020-01-17,1000.25,1002.99,1000.25,1001.56,1004.9,999.01,EBBETF0430
2020-01-16,1000.68,1001.14,999.11,1001.0,1004.9,999.01,EBBETF0430
2020-01-15,1000.0,1001.41,999.01,1000.68,1004.9,999.01,EBBETF0430
2020-01-14,1002.79,1002.79,1001.0,1001.41,1004.9,1000.0,EBBETF0430
2020-01-13,1003.0,1003.33,1002.5,1002.58,1004.9,1000.0,EBBETF0430
2020-01-10,1002.6,1003.95,1000.75,1003.05,1004.9,1000.0,EBBETF0430
2020-01-09,1002.71,1004.19,1002.02,1003.29,1004.9,1000.0,EBBETF0430
2020-01-08,1002.0,1002.98,1001.51,1002.71,1004.9,1000.0,EBBETF0430
2020-01-07,1001.05,1002.8,1001.05,1001.99,1004.9,1000.0,EBBETF0430
2020-01-06,1000.0,1002.0,1000.0,1000.61,1004.9,1000.0,EBBETF0430
2020-01-03,1002.0,1002.0,1001.35,1001.69,1004.9,1000.4,EBBETF0430
2020-01-02,1004.9,1004.9,1000.4,1001.54,1004.9,1000.4,EBBETF0430
